,id,retirement,courier_count,lang_count,age,area,child_count,club_count,club,gender,honey_YN,religion_YN,religion,begin_date,retired_date,working_year,working_month,working_day,position_number,department,main_dep,school_grade,certificate,duration,univ_duration,re_class,re_class2,re_class3
865,866,1,2.0,0.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-07-03,2015-06-22,1,23,719,6.0,Production_Management,1.0,0,0.0,0.5996008333333334,2430515.0,0,0,0
866,867,1,0.0,0.0,29,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-07-08,2019-04-20,5,69,2112,6.0,Production_support,0.0,0,0.0,1.1799508333333333,1185895.0,0,3,2
867,868,1,0.0,0.0,19,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-07-08,2014-11-07,1,15,487,6.0,Design,1.0,0,0.0,0.37710666666666665,769419.0,0,0,0
869,870,1,1.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-07-08,2015-01-30,1,18,571,6.0,Business_management,1.0,0,0.0,0.47928166666666666,1251466.0,0,0,0
870,871,1,4.0,0.0,43,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-07-10,2015-05-15,1,22,674,2.0,Production_support,0.0,0,0.0,1.161186111111111,4843723.0,0,0,0
873,874,1,0.0,2.0,27,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-07-16,2014-04-04,0,8,262,6.0,Business_management,1.0,0,0.0,1.0403483333333334,5574836.0,0,0,0
874,875,0,2.0,0.0,39,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-07-16,//,6,72,2206,3.0,Production_Management,1.0,0,0.0,0.25682055555555555,5691030.0,0,3,2
875,876,1,0.0,2.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Catholic,2013-08-05,2015-10-15,2,26,801,6.0,Business_management,1.0,0,0.0,0.7883425,3769945.0,0,1,1
876,877,1,0.0,1.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-08-05,2014-01-09,0,5,157,6.0,Business_management,1.0,0,0.0,0.40848944444444446,1252106.0,0,0,0
879,880,1,0.0,0.0,28,Jeonam,0.0,0.0,0.0,1,0.0,No,No,2013-08-19,2013-09-13,0,0,25,6.0,Design,1.0,0,0.0,2.8869583333333333,10199565.0,0,0,0
880,881,1,0.0,0.0,21,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-08-19,2016-01-31,2,29,895,6.0,Business_management,1.0,0,0.0,0.373995,769419.0,0,1,1
881,882,1,1.0,1.0,36,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2013-09-23,2014-04-15,0,6,204,4.0,Business_Support,0.0,0,0.0,0.3976388888888889,5574836.0,0,0,0
882,883,1,3.0,0.0,39,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-09-23,2014-10-31,1,13,403,4.0,Production_support,0.0,0,0.0,0.37372305555555557,1141326.0,0,0,0
883,884,1,2.0,0.0,36,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-09-23,2015-07-10,1,21,655,3.0,Business_management,1.0,0,0.0,0.24413138888888888,1252106.0,0,0,0
884,885,1,1.0,5.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-09-23,2019-07-14,5,69,2120,4.0,Business_management,1.0,0,0.0,0.4042863888888889,5068329.0,0,3,2
885,886,1,0.0,0.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-09-24,2019-02-28,5,65,1983,6.0,Business_Support,0.0,0,0.0,0.28714,1308190.0,0,3,2
886,887,1,4.0,0.0,44,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-10-01,2015-05-31,1,19,607,1.0,Sales,1.0,0,0.0,0.31508138888888887,1252106.0,0,0,0
887,888,0,3.0,0.0,39,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-10-01,//,6,69,2129,3.0,Production_support,0.0,0,0.0,0.4093525,1308190.0,0,3,2
888,889,1,2.0,1.0,31,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2013-10-07,2015-01-30,1,15,480,4.0,Sales,1.0,0,0.0,4.413780555555555,1252106.0,0,0,0
889,890,1,2.0,0.0,43,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-10-14,2015-02-28,1,16,502,3.0,Production_support,0.0,0,0.0,0.4042825,5784173.0,0,0,0
893,894,1,0.0,1.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-10-21,2017-02-28,3,40,1226,6.0,Technology,1.0,0,0.0,0.28714,11818957.0,0,1,1
894,895,0,3.0,0.0,58,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-10-21,//,6,69,2109,6.0,Production_Management,1.0,0,0.0,0.28537972222222224,3393947.0,0,3,2
895,896,0,3.0,0.0,52,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-10-21,//,6,69,2109,6.0,Production_Management,1.0,0,0.0,0.3166875,884133.0,0,3,2
896,897,1,4.0,0.0,38,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-10-21,2016-06-30,2,32,983,6.0,Production_support,0.0,0,0.0,0.6913772222222222,2804705.0,0,1,1
897,898,1,4.0,0.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-10-21,2014-05-20,0,6,211,6.0,Production_support,0.0,0,0.0,0.3097425,695775.0,0,0,0
898,899,1,3.0,0.0,36,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-10-21,2014-02-03,0,3,105,6.0,Production_support,0.0,0,0.0,0.3775866666666667,2473289.0,0,0,0
899,900,1,3.0,0.0,35,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-10-28,2016-02-12,2,27,837,4.0,Production_support,0.0,0,0.0,0.17453972222222222,3393776.0,0,1,1
900,901,1,3.0,0.0,44,Kyongnam,1.0,0.0,0.0,1,0.0,No,No,2013-10-28,2014-01-20,0,2,84,6.0,Production_support,0.0,0,0.0,0.40490777777777776,15961061.0,0,0,0
901,902,0,4.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-11-04,//,6,68,2095,6.0,Production_Management,1.0,0,0.0,0.23287,5591569.021000001,0,3,2
902,903,0,4.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-11-04,//,6,68,2095,6.0,Production_Management,1.0,0,0.0,1.0477033333333334,3664411.0,0,3,2
904,905,0,3.0,0.0,45,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-11-18,//,6,68,2081,6.0,Production_Management,1.0,0,0.0,0.2861472222222222,1308190.0,0,3,2
905,906,0,3.0,0.0,58,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-12-01,//,6,67,2068,2.0,Business_Support,0.0,0,0.0,0.32224138888888887,779596.0,0,3,2
906,907,0,0.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-12-02,//,6,67,2067,6.0,Production_Management,1.0,0,0.0,0.32249,1187919.0,0,3,2
907,908,1,2.0,0.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-12-02,2016-03-02,2,27,821,6.0,Production_Management,1.0,0,0.0,0.6460669444444445,1187919.0,0,1,1
908,909,1,2.0,1.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-12-02,2015-05-20,1,17,534,6.0,Design,1.0,0,0.0,0.4373872222222222,1252847.0,0,0,0
909,910,1,0.0,2.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-12-02,2014-03-18,0,3,106,6.0,Design,1.0,0,0.0,0.26010083333333334,3860874.0,0,0,0
911,912,0,2.0,0.0,30,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-12-10,//,6,67,2059,6.0,Production_support,0.0,0,0.0,1.1069175,4998743.0,0,3,2
912,913,1,0.0,0.0,25,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-12-10,2015-06-26,1,18,563,6.0,Production_support,0.0,0,0.0,1.6944922222222223,5199694.0,0,0,0
913,914,1,3.0,0.0,49,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-12-16,2014-04-20,0,4,125,3.0,Production_Management,1.0,0,0.0,0.24273666666666666,1252847.0,0,0,0
914,915,0,4.0,0.0,34,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2013-12-18,//,6,67,2051,4.0,Production_Management,1.0,0,0.0,0.39857472222222223,15789346.0,0,3,2
915,916,1,1.0,0.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-12-23,2014-12-31,1,12,373,6.0,Quality_Management,1.0,0,0.0,0.9020388888888888,5591569.021000001,0,0,0
919,920,1,0.0,0.0,21,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-12-30,2016-02-12,2,25,774,6.0,Production_support,0.0,0,0.0,0.2981872222222222,769419.0,0,1,1
921,922,0,1.0,1.0,35,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-01-06,//,5,66,2032,4.0,Production_Management,1.0,0,0.0,0.7278883333333334,3860874.0,0,3,2
922,923,0,0.0,2.0,33,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-01-06,//,5,66,2032,4.0,Production_Management,1.0,0,0.0,0.18227027777777777,1252847.0,0,3,2
924,925,1,0.0,1.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-01-13,2014-09-19,0,8,249,6.0,Purchasing,0.0,0,0.0,0.4115511111111111,1252847.0,0,0,0
932,933,1,1.0,0.0,28,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-01-16,2019-03-21,5,62,1890,6.0,Production_Management,1.0,0,0.0,0.30811055555555555,2483584.0,0,3,2
935,936,1,3.0,1.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-01-20,2018-04-30,4,51,1561,4.0,Technology,1.0,0,0.0,0.28714555555555554,11843087.0,0,2,2
936,937,1,0.0,1.0,34,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2014-01-27,2019-01-27,5,60,1826,4.0,Production_support,0.0,0,0.0,0.4011411111111111,6825005.0,0,3,2
939,940,1,2.0,0.0,40,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-02-03,2014-05-31,0,3,117,2.0,Production_Management,1.0,0,0.0,0.21306111111111112,1144144.0,0,0,0
940,941,0,0.0,1.0,33,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-02-03,//,5,65,2004,4.0,Technology,1.0,0,0.0,0.48536944444444446,11843561.0,0,3,2
943,944,1,0.0,0.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2014-02-12,2019-05-13,5,63,1916,6.0,Production_Management,1.0,0,0.0,0.3120363888888889,769419.0,0,3,2
944,945,1,0.0,1.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-02-17,2014-09-27,0,7,222,6.0,Purchasing,0.0,0,0.0,0.3524888888888889,3863262.0,0,0,0
947,948,1,4.0,0.0,43,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-02-20,2018-01-15,3,46,1425,6.0,Business_Support,0.0,0,0.0,0.24614583333333334,1502397.0,0,1,1
948,949,0,3.0,0.0,38,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-02-24,//,5,65,1983,3.0,Business_Support,0.0,0,0.0,2.225105833333333,2914264.0,0,3,2
949,950,1,1.0,1.0,35,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-02-24,2015-12-31,1,22,675,6.0,Production_Management,1.0,0,0.0,0.24335666666666667,1255098.0,0,0,0
950,951,0,3.0,0.0,37,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-02-24,//,5,65,1983,6.0,Production_Management,1.0,0,0.0,0.2585266666666667,1306124.0,0,3,2
953,954,0,0.0,1.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-02-26,//,5,65,1981,4.0,Production_Management,1.0,0,0.0,0.3476255555555556,1255098.0,0,3,2
954,955,1,0.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-02-26,2015-02-26,1,12,365,6.0,Production_support,0.0,0,0.0,0.5180777777777777,1901527.0,0,0,0
955,956,1,0.0,1.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-03,2015-03-30,1,12,392,6.0,Purchasing,0.0,0,0.0,0.3343052777777778,1255098.0,0,0,0
956,957,1,1.0,1.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-03,2015-07-17,1,16,501,6.0,Production_Management,1.0,0,0.0,0.7984972222222222,3572187.0,0,0,0
957,958,0,0.0,2.0,33,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-03-03,//,5,64,1976,4.0,Production_Management,1.0,0,0.0,0.3951461111111111,11845500.0,0,3,2
958,959,0,1.0,2.0,36,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-10,//,5,64,1969,4.0,Quality_Management,1.0,0,0.0,0.39738194444444447,4853327.0,0,3,2
959,960,0,2.0,0.0,38,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-10,//,5,64,1969,3.0,Production_Management,1.0,0,0.0,0.2286286111111111,15978870.0,0,3,2
960,961,0,3.0,0.0,43,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-03-10,//,5,64,1969,6.0,Production_Management,1.0,0,0.0,0.6004863888888888,2490565.0,0,3,2
961,962,0,4.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-03-10,//,5,64,1969,6.0,Production_Management,1.0,0,0.0,0.6616244444444445,3033814.0,0,3,2
964,965,1,0.0,2.0,27,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2014-03-17,2016-08-31,2,29,898,6.0,Purchasing,0.0,0,0.0,4.342521388888889,11845623.0,0,1,1
965,966,1,0.0,1.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-17,2017-06-16,3,38,1187,6.0,Design,1.0,0,0.0,0.28714555555555554,12363325.0,0,1,1
968,969,1,0.0,0.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-17,2015-04-28,1,13,407,6.0,Production_support,0.0,0,0.0,0.22310666666666668,1031865.0,0,0,0
969,970,1,0.0,1.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-17,2015-07-10,1,15,480,6.0,Production_Management,1.0,0,0.0,0.4470502777777778,16153813.0,0,0,0
970,971,1,0.0,0.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-19,2014-06-13,0,2,86,4.0,Sales,1.0,0,0.0,1.7013838888888888,4552006.0,0,0,0
971,972,1,0.0,0.0,20,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2014-03-24,2015-05-31,1,14,433,6.0,Sales,1.0,0,0.0,4.332754722222222,15627932.0,0,0,0
973,974,1,0.0,1.0,31,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2014-03-25,2019-03-08,4,59,1809,4.0,Business_management,1.0,0,0.0,1.4953530555555556,5576409.0,0,2,2
974,975,0,2.0,0.0,36,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-03-25,//,5,64,1954,6.0,Quality_Management,1.0,0,0.0,0.3335638888888889,16363916.0,0,3,2
975,976,1,0.0,0.0,24,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-25,2015-07-10,1,15,472,6.0,Quality_Management,1.0,0,0.0,1.1388552777777778,4851297.0,0,0,0
976,977,1,0.0,0.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-26,2014-07-21,0,3,117,6.0,Design,1.0,0,0.0,0.40264055555555556,3864733.0,0,0,0
977,978,1,0.0,0.0,25,Jeonam,0.0,0.0,0.0,1,0.0,No,No,2014-03-26,2014-07-02,0,3,98,6.0,Design,1.0,0,0.0,3.3895383333333333,12364048.0,0,0,0
978,979,1,0.0,1.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-26,2017-06-16,3,38,1178,6.0,Design,1.0,0,0.0,0.28714555555555554,14849989.0,0,1,1
979,980,1,0.0,1.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-03-26,2016-07-22,2,27,849,6.0,Design,1.0,0,0.0,0.3335638888888889,11849250.0,0,1,1
980,981,0,3.0,0.0,41,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-03-27,//,5,64,1952,2.0,Production_support,0.0,0,0.0,0.366885,3556878.0,0,3,2
984,985,0,0.0,3.0,31,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-04-01,//,5,63,1947,4.0,Business_management,1.0,0,0.0,0.3313686111111111,1256682.0,0,3,2
985,986,1,4.0,0.0,32,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-04-01,2016-02-22,1,22,692,6.0,Production_Management,1.0,0,0.0,0.25434388888888887,2909072.0,0,0,0
986,987,1,4.0,0.0,36,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2014-04-01,2016-09-29,2,29,912,4.0,Production_support,0.0,0,0.0,0.5910933333333334,1153324.0,0,1,1
989,990,1,0.0,2.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-04-14,2016-05-30,2,25,777,6.0,Financial_management,0.0,1,0.0,0.28714555555555554,3019860.0,0,1,1
990,991,0,3.0,0.0,51,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2014-04-14,//,5,63,1934,1.0,Sales,1.0,0,0.0,4.214229166666667,12563724.0,0,3,2
991,992,1,0.0,1.0,29,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2014-04-14,2017-02-28,2,34,1051,6.0,Sales,1.0,0,0.0,0.44825694444444447,2848826.0,0,1,1
992,993,1,1.0,1.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-04-14,2016-03-31,1,23,717,6.0,Quality_Management,1.0,0,0.0,0.2733325,3873806.0,0,0,0
993,994,1,0.0,0.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-04-14,2015-04-30,1,12,381,6.0,Production_support,0.0,0,0.0,0.22940805555555555,6853120.0,0,0,0
994,995,0,0.0,0.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2014-04-16,//,5,63,1932,6.0,Business_management,1.0,0,0.0,0.28714555555555554,768879.0,0,3,2
996,997,1,3.0,1.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-04-21,2017-11-07,3,42,1296,4.0,Sales,1.0,0,0.0,0.7362911111111111,3772715.0,0,1,1
997,998,0,0.0,0.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2014-04-28,//,5,63,1920,6.0,Production_Management,1.0,0,0.0,0.42260305555555555,768879.0,0,3,2
998,999,1,2.0,0.0,33,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-04-28,2014-08-29,0,4,123,4.0,Quality_Management,1.0,0,0.0,0.42733,6616491.0,0,0,0
1003,1004,0,1.0,1.0,39,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-05-12,//,5,62,1906,3.0,Design,1.0,0,0.0,0.6885819444444444,5054525.0,0,3,2
1006,1007,1,0.0,1.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-05-26,2015-06-12,1,12,382,6.0,Business_Support,0.0,0,0.0,0.4383019444444444,1256682.0,0,0,0
1007,1008,1,0.0,0.0,30,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2014-05-26,2016-01-04,1,19,588,6.0,Design,1.0,1,0.0,4.077566666666667,15968750.0,0,0,0
1008,1009,0,4.0,1.0,37,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-05-26,//,5,62,1892,3.0,Production_Management,1.0,0,0.0,0.39537833333333333,1256682.0,0,3,2
1009,1010,1,2.0,0.0,35,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-05-26,2019-04-12,4,58,1782,4.0,Design,1.0,0,0.0,0.21372416666666666,1256682.0,0,2,2
1010,1011,1,2.0,0.0,34,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2014-06-02,2015-06-12,1,12,375,4.0,Business_management,1.0,0,0.0,4.163670555555556,5591569.021000001,0,0,0
1011,1012,1,0.0,1.0,27,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2014-06-02,2015-01-09,0,7,221,6.0,Design,1.0,1,0.0,4.1278572222222225,15748346.0,0,0,0
1012,1013,1,2.0,0.0,34,Metropolitan,0.0,0.0,0.0,1,1.0,No,No,2014-06-02,2015-02-17,0,8,260,4.0,Business_management,1.0,0,0.0,4.1633375,16097560.0,0,0,0
1013,1014,0,2.0,1.0,39,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2014-06-02,//,5,61,1885,3.0,Design,1.0,0,0.0,4.253480555555556,5591569.021000001,0,3,2
1014,1015,1,4.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-06-02,2015-10-14,1,16,499,6.0,Production_Management,1.0,0,0.0,0.8297763888888889,2236781.0,0,0,0
1015,1016,1,1.0,0.0,24,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2014-06-02,2015-09-22,1,15,477,6.0,Production_Management,1.0,0,0.0,1.1465094444444444,4250016.0,0,0,0
1016,1017,1,1.0,0.0,34,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2014-06-09,2015-11-30,1,17,539,4.0,Design,1.0,0,0.0,4.522765555555556,14572233.0,0,0,0
1017,1018,1,0.0,2.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-06-09,2015-10-02,1,15,480,6.0,Sales,1.0,0,0.0,0.40594555555555556,1256682.0,0,0,0
1021,1022,0,0.0,0.0,32,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-06-11,//,5,61,1876,4.0,Purchasing,0.0,0,0.0,0.47443555555555555,6859616.0,0,3,2
1022,1023,1,2.0,1.0,35,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2014-06-16,2016-03-18,1,21,641,4.0,Business_management,1.0,0,0.0,4.352764444444444,5591569.021000001,0,0,0
1023,1024,1,1.0,0.0,34,Metropolitan,0.0,0.0,0.0,1,1.0,No,No,2014-06-16,2015-12-31,1,18,563,4.0,Business_management,1.0,0,0.0,4.024242222222222,12570886.0,0,0,0
1024,1025,1,1.0,0.0,39,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-06-17,2018-03-31,3,45,1383,2.0,Production_Management,1.0,0,0.0,0.25350944444444445,1153324.0,0,1,1
1025,1026,1,4.0,0.0,36,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-06-18,2018-04-27,3,46,1409,4.0,Quality_Management,1.0,0,0.0,0.3335930555555556,5591569.021000001,0,1,1
1026,1027,1,3.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-06-18,2015-09-30,1,15,469,4.0,Production_Management,1.0,0,0.0,0.39470361111111113,1153324.0,0,0,0
1027,1028,0,1.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-06-18,//,5,61,1869,4.0,Business_management,1.0,0,0.0,0.24510972222222221,2236781.0,0,3,2
1029,1030,1,0.0,0.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-06-23,2014-12-05,0,5,165,6.0,Production_Management,1.0,1,0.0,0.43024944444444446,15582534.0,0,0,0
1030,1031,0,0.0,1.0,32,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2014-06-23,//,5,61,1864,6.0,Research,0.0,0,0.0,1.7439433333333334,6859695.0,0,3,2
1031,1032,1,3.0,0.0,38,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-06-30,2019-02-06,4,55,1682,3.0,Financial_management,0.0,0,0.0,0.6647933333333333,3893243.0,0,2,2
1032,1033,1,3.0,0.0,65,Kyongbuk,2.0,0.0,0.0,1,1.0,No,No,2014-06-30,2015-03-16,0,8,259,1.0,Production_Management,1.0,0,0.0,2.018265,5675973.0,0,0,0
1034,1035,1,1.0,1.0,33,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2014-07-14,2015-11-25,1,16,499,4.0,Design,1.0,0,0.0,4.326873611111111,15393756.0,0,0,0
1035,1036,1,1.0,0.0,31,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2014-07-14,2014-10-23,0,3,101,4.0,Design,1.0,0,0.0,4.234596666666667,15867120.0,0,0,0
1037,1038,1,0.0,2.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-07-14,2016-08-04,2,24,752,6.0,Business_Support,0.0,0,0.0,0.3895875,1256682.0,0,1,1
1039,1040,0,4.0,0.0,56,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-07-28,//,5,60,1829,1.0,Production_Management,1.0,0,0.0,0.7536791666666667,1153324.0,0,3,2
1042,1043,1,1.0,0.0,32,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-08-11,2015-02-28,0,6,201,4.0,Technology,1.0,0,0.0,0.8677455555555555,2866161.0,0,0,0
1043,1044,0,0.0,0.0,22,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2014-08-11,//,5,59,1815,6.0,Technology,1.0,0,0.0,0.37995666666666666,768879.0,0,3,2
1047,1048,1,4.0,0.0,35,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-08-13,2015-04-01,0,7,231,6.0,Production_support,0.0,0,0.0,0.6872786111111111,3264978.0,0,0,0
1051,1052,1,4.0,0.0,36,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-08-21,2016-10-16,2,25,787,4.0,Sales,1.0,0,0.0,0.47946694444444443,1153324.0,0,1,1
1058,1059,1,2.0,0.0,61,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-09-15,2015-09-14,0,11,364,1.0,Production_Management,1.0,0,0.0,0.3738436111111111,8877277.0,0,0,0
1059,1060,1,6.0,0.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-09-15,2015-03-31,0,6,197,6.0,Quality_Management,1.0,0,0.0,0.5934547222222222,1256682.0,0,0,0
1060,1061,0,4.0,0.0,47,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-09-15,//,5,58,1780,1.0,Technology,1.0,0,0.0,0.40131083333333334,2852028.0,0,3,2
1061,1062,1,0.0,0.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-09-22,2014-09-30,0,0,8,6.0,Business_management,1.0,0,0.0,0.42365166666666665,1247663.0,0,0,0
1062,1063,0,3.0,0.0,40,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2014-09-22,//,5,58,1773,3.0,Purchasing,0.0,0,0.0,0.5995647222222222,5038167.0,0,3,2
1063,1064,0,10.0,0.0,45,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2014-09-29,//,5,58,1766,2.0,Production_Management,1.0,0,0.0,1.3098533333333333,5591569.021000001,0,3,2
1064,1065,0,1.0,0.0,37,Kyongnam,0.0,0.0,0.0,1,1.0,Yes,Buddism,2014-10-01,//,5,57,1764,3.0,Design,1.0,0,0.0,0.1429175,1256682.0,0,3,2
1065,1066,1,1.0,0.0,33,Metropolitan,2.0,0.0,0.0,1,1.0,Yes,Etc,2014-10-01,2017-12-25,3,38,1181,4.0,Design,1.0,1,0.0,4.051551111111111,15499760.0,0,1,1
1066,1067,1,0.0,1.0,35,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2014-10-06,2019-01-18,4,51,1565,6.0,Financial_management,0.0,0,0.0,0.2511727777777778,1256682.0,0,2,2
1067,1068,0,0.0,4.0,31,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2014-10-06,//,5,57,1759,4.0,Purchasing,0.0,0,0.0,0.32746166666666665,1256682.0,0,3,2
